intentId,contestId,candidateId,amount,status,createdAt
YAXNTsv9TKibx0cS7uyZ,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T17:25:12.443Z
YiyuJZkxKajBwJZq0h0q,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T07:09:45.971Z
YviPHEsEiK3VFGta3BPr,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T18:52:21.916Z
Z1YxBkgLnzEwqLcKmupM,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:36:01.657Z
ZRlHsRy6rmozHE1QjlQY,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T15:08:13.069Z
ZwRgU7RxHj3cyactcfs9,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T15:12:10.572Z
a1L5uaFa5kD6MnBsW05E,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T14:38:32.813Z
a4owXn2ILAru1DjXeU7c,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T07:27:06.128Z
a7SbS7UkNRbDdGLJ4o86,votes-artistes,6jJ1pd8NA2meRhVWW12M,100,pending,2025-12-15T08:31:24.675Z
aIAoHFdg0Wn3h1qAwB8r,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T09:26:58.136Z
aJ3XlWMQmCqP6FNzmGDG,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T09:59:22.404Z
aOY7f59UCjxwYdhlQLfm,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T07:18:04.617Z
aUsHuilnh7rJZp3OYDTO,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T11:28:35.781Z
aiElS5mm6hemZ65W3yxb,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T10:50:45.152Z
anB1K9ZYhSiBEaxYcMvT,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T19:36:55.214Z
b74zpZXQAUrroyKdQdIH,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T21:01:23.999Z
bSZAe3qeeYolYBbvXpuK,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T10:40:27.948Z
bhXPeN1ops22wFXasHSx,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T13:47:33.767Z
bjV0JC1lQkNXbO43Ybap,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:49:46.505Z
bpyrt5KNo8AA3vUSKMiG,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T13:05:50.273Z
buU2eHfyKSoIigJQeReX,votes-artistes,R3DRrtGPGfw8jsQxG4r8,2000,pending,2025-12-15T14:10:07.024Z
c0G9Vq1TAvh0qShiul8Q,votes-artistes,oucOMPgDKDQR8GKDvFHJ,300,pending,2025-12-15T16:31:57.826Z
cDvburOLKG0QzsZeBTMW,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T20:52:08.241Z
cULx2F9FE7buSGK2OPF3,votes-artistes,RIAr7Uw1uo74gAhWWM9c,10000,pending,2025-12-15T14:27:20.749Z
cju1px0QDRDFhJ2ujD6E,votes-artistes,RIAr7Uw1uo74gAhWWM9c,2000,pending,2025-12-15T09:39:05.928Z
ckJwlP7NKWEipqfgjiCD,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:43:18.846Z
clcFQFG93wh0uz0vpeMB,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T08:45:04.665Z
cmOPnsLoEkRRfMtoDVVB,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T14:33:23.339Z
cyUyKLIaCDE1cVKpD7CB,votes-artistes,R3DRrtGPGfw8jsQxG4r8,1000,pending,2025-12-16T08:52:09.260Z
d4eHBW9f9RwbElLKq16o,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T15:24:23.396Z
dT5k8cpjr89y28Ont8Mc,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-16T11:45:42.677Z
dhuhm790kVNVNsCWgzBB,votes-artistes,noLuODpebT7EXpZWBRkH,100,pending,2025-12-15T10:55:44.426Z
djlBh2xGaoM0U9PePgTn,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T09:09:37.857Z
eDvtPUVOWrSayOnUZy3c,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-15T11:28:10.735Z
eElKXTYqsDwLI0EYiVaI,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T12:04:35.312Z
eHibbyIdtF3nl3IHwn0d,votes-artistes,TXBLgEfug2LJqx5MXWe4,4400,pending,2025-12-15T06:50:18.284Z
eKXgEjNApPJg9AQXWvAH,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:30:17.687Z
eRfpfLkpQ5Qm10sfLAAa,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-16T10:00:53.864Z
eUaMq45sVew2oKqOlCVQ,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T09:42:53.019Z
eieUIPKrpXOd9qyc7jU3,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T11:41:55.564Z
emabl3FN3Ft2t7oqEqfh,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T18:01:37.611Z
enluzNsssADqFwzeoQnf,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-15T12:32:18.604Z
f2TEujmNGZgRHapBqPfQ,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T11:05:07.789Z
f8PsIirl23Mq7utjBhXh,votes-artistes,RIAr7Uw1uo74gAhWWM9c,200,pending,2025-12-16T10:55:41.810Z
fRozvbLu0mLbzU79996r,votes-artistes,oucOMPgDKDQR8GKDvFHJ,5000,pending,2025-12-16T10:28:28.832Z
fct7MLQ9uZXEtWsozdXd,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T12:36:23.422Z
fkJmme3V26KzFvzS7xsa,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T09:15:41.770Z
fq5uo1rEPOHczTgRvJ96,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T09:08:48.652Z
fqf1krKb5HaI8ejpZrw9,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-15T21:28:26.492Z
g3fqXN9nqENzN1OMFWCr,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T14:15:10.910Z
g6yfGZ47eQrNLmAVTKFR,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-16T11:39:33.652Z
g7pDwhZYH8BBxxZDadGI,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T13:03:59.478Z
gEW4k65P705TecAZQoKq,votes-artistes,noLuODpebT7EXpZWBRkH,500,pending,2025-12-15T10:33:55.244Z
gGe85Y1l3DWj1BZeQUxZ,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:10:16.077Z
gOS9CSLyAFeV4PLCzMia,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T09:54:31.938Z
gUmIkjwyh2u44SyhaT4y,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-16T10:18:15.322Z
gXuoZv6TuhYZbzMF1M9j,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T11:43:56.692Z
gZrXRWNLgBWcKscriCK3,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T07:57:04.532Z
ga2qVU3xEsHtCXGbtW80,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T10:59:26.917Z
gh8QcZxHv1ABZD5WA12z,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:02:00.599Z
gx3vHbd9eG9IS1MylfwO,votes-artistes,GEVWzgnMyTnavWjEa6pg,3000,pending,2025-12-15T09:22:27.402Z
hMdv6R3lQBqAKuR954SW,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T08:18:51.639Z
hrtgE6ZBHVy8xMQDUKYc,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T07:09:59.491Z
iUV1pYh5JUOX47hCXwyx,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T23:13:09.145Z
ihbjgvCnIUerOSR5BkXn,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T08:05:34.444Z
ik7bPRXcP2iKkOncTQhp,votes-artistes,noLuODpebT7EXpZWBRkH,100,pending,2025-12-15T09:56:39.168Z
jbNb3D8NqB0WRtlcH1jc,votes-artistes,oucOMPgDKDQR8GKDvFHJ,4800,pending,2025-12-15T13:33:30.538Z
jbSD82cPR4CHTcFizKGp,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T22:08:00.522Z
jcBCXdKuAUDaIENyW05S,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,1200,pending,2025-12-16T09:52:35.030Z
k89YRADX0ZkBIljs4H8e,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T09:08:15.704Z
kM6fH4iO8v8uRAH79q3n,votes-artistes,TXBLgEfug2LJqx5MXWe4,200,pending,2025-12-15T21:00:23.843Z
kQXO7JDYMyJUaX7zG5rY,votes-artistes,RIAr7Uw1uo74gAhWWM9c,2000,pending,2025-12-15T14:51:28.108Z
kijRwubCdqAwsoq5Jzk3,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T13:46:20.255Z
kr7kad9SojrQZKb4QtMk,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T19:14:33.427Z
kznMimks6ThrlDdx1ySo,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:12:51.448Z
l44I19lSfpHcefHAEDfq,votes-artistes,noLuODpebT7EXpZWBRkH,100,pending,2025-12-15T11:08:47.142Z
l4UOA9OityTKbMDiXw07,votes-artistes,6jJ1pd8NA2meRhVWW12M,400,pending,2025-12-15T09:48:34.210Z
lEp94dOILJo8P5k33Q1d,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:35:14.647Z
lPmkLBjMbwCme3wdVmQT,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,5000,pending,2025-12-16T13:32:39.608Z
la8T05RFRjGLGsITA3wB,votes-artistes,RIAr7Uw1uo74gAhWWM9c,500,pending,2025-12-15T07:06:37.793Z
m5eiaR8Bo81jZHjWgQcz,votes-artistes,noLuODpebT7EXpZWBRkH,200,pending,2025-12-15T19:37:57.113Z
mBPsUl32u5UlLOy35c3u,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T14:30:03.386Z
mnK44yf1lDiJYXYtZGpK,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T14:21:34.036Z
n2NyJjBHWRgbhqTE54Xo,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T17:02:44.546Z
nBEfpV2I3NWZ0ByrVXhz,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-16T06:35:23.082Z
nvvSohyTY1UStGlfxK0z,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T14:02:48.413Z
nyX68nwOCyGkyklB0r0z,votes-artistes,RIAr7Uw1uo74gAhWWM9c,300,pending,2025-12-15T14:30:36.862Z
o7AJsXfwkXHJooef0ODr,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-15T12:38:15.309Z
oGOfcg5XM20Jb2jKVgZB,votes-artistes,lrK8tSxZpQPYFTmIF7On,2000,pending,2025-12-16T12:35:24.990Z
oOeyor24g4Bec1P1PHZD,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T13:20:48.972Z
oRRGH6TT2LCPHCGGKj8t,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T10:57:31.029Z
okaXU1zcOIH0vTcUviiu,votes-artistes,TXBLgEfug2LJqx5MXWe4,10000,pending,2025-12-16T11:14:57.478Z
ouV9z9I2j3FX5ukthmR4,votes-artistes,R3DRrtGPGfw8jsQxG4r8,5000,pending,2025-12-15T15:47:04.766Z
p6ccVxVaOJ0roRviJQyZ,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T20:37:51.295Z
pAL7cz4NZWS7Iq0VBgcl,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T08:58:16.287Z
pIYdMprQPkXnvkDXla3K,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T14:52:24.252Z
pd2O2EEX0LYplzg0w1mP,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T06:47:32.390Z
pdPVRNoJqMtOS4N2QxSw,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T10:29:44.832Z
qLyJBSwcpvpj7nr4RUL8,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T21:07:16.198Z
qQ1ufgQzGm0UWy1BwJjT,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T07:30:10.136Z
qbOVyQ83ox71Royv6zEz,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:12:19.448Z
qcnq6sfZbWsS1Nykw7XE,votes-artistes,R3DRrtGPGfw8jsQxG4r8,2000,pending,2025-12-15T13:11:47.305Z
r4DVPTPCerzYrJehtXhG,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:21:45.592Z
rAdBUGynAqMVh1vVX83t,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T21:05:20.775Z
rJ5lnw406C4MZyw6AOti,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T11:12:56.094Z
rONwddQ44fXItNfy6VHO,votes-artistes,GEVWzgnMyTnavWjEa6pg,1100,pending,2025-12-15T09:53:46.682Z
ra4Q1Ib8K2h5ZhE3NPCf,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T09:01:09.649Z
rcfi7eRagE3Pu8cBbJ7a,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-16T08:47:23.180Z
rlaDxcb2qFfv0Nr2aaWr,votes-artistes,TXBLgEfug2LJqx5MXWe4,5000,pending,2025-12-16T10:32:25.607Z
roCy1A3Th4s6gIxdcYwt,votes-artistes,oucOMPgDKDQR8GKDvFHJ,200,pending,2025-12-15T17:42:45.457Z
s5ANZxLozlVsHoWa4dcq,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-15T08:09:00.055Z
s7p4ON8IFyEdJZZkXFPB,votes-artistes,GEVWzgnMyTnavWjEa6pg,500,pending,2025-12-15T08:11:47.067Z
s8icRcqwY1KFPeJxZdqT,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T20:09:50.240Z
s8uv4u3w0ByUm6pbw5ge,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T07:06:18.043Z
sBwNe6p6LyJt6sLb2DZm,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T14:44:58.223Z
sKzCC5QipAlgd7iFOn6n,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:39:14.700Z
sM4WtvbtOkC2yhbCsJyx,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T08:14:53.298Z
sa1w58ditUDDiLRAqfHu,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T11:17:52.547Z
tCszs1Nhlc4D161x1iCH,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T10:47:16.606Z
tJjUw6n3edt2utMxJhoP,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T07:32:54.135Z
tJsGF5xyAAFDdnvdF3FC,votes-artistes,RIAr7Uw1uo74gAhWWM9c,3600,pending,2025-12-15T17:48:07.434Z
tK9T9bsK2xWCH4bNDUrM,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T06:40:33.796Z
tOD4VHonySLLz6o6bv7S,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T08:26:52.949Z
tQR5TioLnJolwEmtpZYJ,votes-artistes,aUt5Vh29CsUcstBHEF8H,1000,pending,2025-12-15T21:54:30.216Z
tU81BwQWWNXGNkTAysaO,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T08:42:14.820Z
tjOAkRXbnk1DSf311xew,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T10:35:26.959Z
tkgUMVMuJaO91gtec8hN,votes-artistes,R3DRrtGPGfw8jsQxG4r8,500,pending,2025-12-15T08:42:27.980Z
todRvWFS0ETr6jz4VlC1,votes-artistes,GEVWzgnMyTnavWjEa6pg,10000,pending,2025-12-15T11:28:10.684Z
tpx64EvkqcgCiMgbpYDw,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T10:42:46.878Z
uBBlwQtD70Co2RbEmS1E,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-16T12:20:40.020Z
uBm0OzrVU0Jl6vtReyUo,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T13:07:17.717Z
uEQuKLOr7RJlPbNGJ1t7,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T11:42:27.721Z
uKRcIBVh0yHxCebfZPCN,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:12:50.570Z
uVjiI4SNeqPxRznYNaSN,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T08:37:46.240Z
uegYefRN6dl4OlcglcLl,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,4700,pending,2025-12-16T11:35:13.505Z
ufK2qHd4hudDEWMKMlRH,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,100,pending,2025-12-16T10:59:16.289Z
ui6DMwX5tcorX0wYYwuF,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,500,pending,2025-12-15T08:00:05.041Z
uiEVv01u6T2Rh8wJjE1l,votes-artistes,TXBLgEfug2LJqx5MXWe4,300,pending,2025-12-15T12:05:46.007Z
uls8WoxoOR6Tt5qyulHl,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T11:47:57.220Z
v0LMQx6jNHeKvksxQ56U,votes-artistes,oucOMPgDKDQR8GKDvFHJ,1000,pending,2025-12-16T10:25:26.729Z
v5OR3sy45aHQSMbGNx6L,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T13:56:09.112Z
vAKJFD2R1gPw0da2LP6c,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T11:13:28.072Z
vH80IaWoB0yn4TJSQhRu,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-15T20:31:32.631Z
vHfVjGtQtsCBLHzSCmhD,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T13:17:23.465Z
vLDD3VTYVVu1Je6gJyBb,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T18:28:54.625Z
vN8UyRP3YpJt7pjmN6Ri,votes-artistes,aUt5Vh29CsUcstBHEF8H,1000,pending,2025-12-15T18:23:06.216Z
vWaoRufeFDDzYBAQFhbj,votes-artistes,oucOMPgDKDQR8GKDvFHJ,500,pending,2025-12-15T08:29:18.220Z
vjeRnD4MeKvmt37ET4x4,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T17:23:11.155Z
vxVm6YDzngiAbz8g2yF2,votes-artistes,TXBLgEfug2LJqx5MXWe4,500,pending,2025-12-15T20:03:56.982Z
vy4FjHpt9fWSKMn6C2Fn,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T21:04:45.926Z
w16IlegERZ3yEEYNV8KB,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T13:49:47.080Z
w2Xktth6lE84Wzqc2ldk,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T11:32:00.921Z
w8bCSIQbTxJapNxTa2TS,votes-artistes,GEVWzgnMyTnavWjEa6pg,200,pending,2025-12-15T09:30:27.793Z
ws1d5abzyF6endG1KWX1,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T09:31:24.864Z
wwqFJIM5GVuhohast7Be,votes-artistes,lrK8tSxZpQPYFTmIF7On,100,pending,2025-12-16T14:44:09.764Z
wxSEPzEpE9lfVAHJHuOW,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:37:08.197Z
wxzEu7HpPCRIp6FIma2c,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T07:57:52.047Z
x2WVoYM52DhF22uX31SL,votes-artistes,TXBLgEfug2LJqx5MXWe4,200,pending,2025-12-15T15:21:58.221Z
x49OOcBxrNlfticDpcXb,votes-artistes,ANLYRIZ6gRU8LgLSyaRq,100,pending,2025-12-16T11:36:26.166Z
x5c0hdv2dF7Wtsl7Y4Hx,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T07:12:45.037Z
x5uoducdtn5cN9cguGiL,votes-artistes,noLuODpebT7EXpZWBRkH,700,pending,2025-12-15T10:37:04.230Z
x9CKNvTfeqFYxkVGjNIg,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T07:22:00.695Z
xXP6saqxpiy4HdlXgUAm,votes-artistes,RIAr7Uw1uo74gAhWWM9c,100,pending,2025-12-15T08:06:39.268Z
xZ0XxXWg0UUgfh2k8add,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T10:04:42.733Z
xh4ZyAkWFzxOEFKJFAtA,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T11:04:30.089Z
xk8Fza5dRlSZH3aRD1Am,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T13:34:35.969Z
y37uAZ3CAAdY8ALVGVrl,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T15:42:34.867Z
yFAXMB85Ot07rLBJlVyh,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:54:25.269Z
yMPSweI8MGda4F3s4HQY,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T21:02:40.988Z
ySOpHVdopXz5PlrjC3bS,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-15T16:32:18.785Z
yaXFEvKCl8TtNi5LyrU3,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T06:50:55.059Z
yfJ1rQ2dVNMZmc8Wo4j9,votes-artistes,TXBLgEfug2LJqx5MXWe4,100,pending,2025-12-15T16:52:29.872Z
z3iUVghkee18ThflfzA0,votes-artistes,GEVWzgnMyTnavWjEa6pg,1000,pending,2025-12-15T16:45:03.567Z
z9qikO0pYexHlk1CwPz9,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T20:56:10.672Z
zXxtdqjrGEsv1VEhdrM0,votes-artistes,R3DRrtGPGfw8jsQxG4r8,100,pending,2025-12-15T07:31:23.846Z
zdMAwDCa9pzdIbEmN1DC,votes-artistes,oucOMPgDKDQR8GKDvFHJ,100,pending,2025-12-16T10:39:55.207Z
zqJumKcy7lLmLF0ZIeEP,votes-artistes,81cTWJpXQxqb1LcEQ9Nd,200,pending,2025-12-16T07:22:53.514Z
zvM65LNUWMTblzugjyvv,votes-artistes,GEVWzgnMyTnavWjEa6pg,100,pending,2025-12-15T11:22:26.151Z
zzZ7R0EX5OEvWeimEV3x,votes-artistes,RIAr7Uw1uo74gAhWWM9c,1000,pending,2025-12-15T09:45:46.707Z
